Banco,Tasa,CAE,Div_SSEG,SEG_INCSIS,SEG_DESG,PRIM_DIV,COSTO_TOTCRED,TOT_DIVUF,TOT_DIV$,Plazo,TOT_Seg,Dividendo_CSEG,ValorProp,MontoCre,Fecha,Producto,PlazoFijo
SANT2.5-5,"2,71","3,24","25,18","0,48","0,26",,,"25,92",,"12,00","0,75","25,92","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"2,71","3,24","58,74","1,13","0,62",,,"60,49",,"12,00","1,74","60,49","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"2,94","3,45","12,83","0,29","0,16",,,"13,28",,"15,00","0,45","13,28","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"2,94","3,45","21,38","0,48","0,26",,,"22,13",,"15,00","0,75","22,13","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"2,94","3,45","49,88","1,13","0,62",,,"51,63",,"15,00","1,74","51,63","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,19","3,68","10,60","0,29","0,16",,,"11,05",,"20,00","0,45","11,05","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,19","3,68","17,67","0,48","0,26",,,"18,42",,"20,00","0,75","18,42","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,19","3,68","41,24","1,13","0,62",,,"42,98",,"20,00","1,74","42,98","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,34","3,80","9,31","0,29","0,16",,,"9,75",,"25,00","0,45","9,75","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,34","3,80","15,51","0,48","0,26",,,"16,26",,"25,00","0,75","16,26","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,34","3,80","36,19","1,13","0,62",,,"37,94",,"25,00","1,74","37,94","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,45","3,89","8,48","0,29","0,16",,,"8,93",,"30,00","0,45","8,93","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,45","3,89","14,14","0,48","0,26",,,"14,88",,"30,00","0,75","14,88","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SANT2.5-5,"3,45","3,89","32,98","1,13","0,62",,,"34,73",,"30,00","1,74","34,73","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,10","3,60","32,42","0,29","0,12",,,"32,83",,"5,00","0,40","32,83","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"2,97","3,47","53,87","0,48","0,20",,,"54,54",,"5,00","0,67","54,54","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"2,89","3,39","125,44","1,12","0,46",,,"127,01",,"5,00","1,57","127,01","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,25","3,73","21,32","0,29","0,12",,,"21,72",,"8,00","0,40","21,72","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,12","3,60","35,35","0,48","0,20",,,"36,02",,"8,00","0,67","36,02","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,05","3,53","82,26","1,12","0,46",,,"83,83",,"8,00","1,57","83,83","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,77","4,24","18,02","0,29","0,12",,,"18,42",,"10,00","0,40","18,42","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,70","4,17","29,93","0,48","0,20",,,"30,60",,"10,00","0,67","30,60","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,70","4,17","69,84","1,12","0,46",,,"71,41",,"10,00","1,57","71,41","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,77","4,23","15,55","0,29","0,12",,,"15,95",,"12,00","0,40","15,95","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,70","4,16","25,81","0,48","0,20",,,"26,49",,"12,00","0,67","26,49","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,70","4,16","60,23","1,12","0,46",,,"61,81",,"12,00","1,57","61,81","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,77","4,22","13,10","0,29","0,12",,,"13,50",,"15,00","0,40","13,50","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,70","4,15","21,73","0,48","0,20",,,"22,40",,"15,00","0,67","22,40","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,70","4,15","50,69","1,12","0,46",,,"52,26",,"15,00","1,57","52,26","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,98","4,41","10,87","0,29","0,12",,,"11,28",,"20,00","0,40","11,28","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,87","4,30","17,95","0,48","0,20",,,"18,63",,"20,00","0,67","18,63","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"3,91","4,34","42,03","1,12","0,46",,,"43,60",,"20,00","1,57","43,60","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"4,17","4,58","9,65","0,29","0,12",,,"10,05",,"25,00","0,40","10,05","2.250,00","1.800,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"4,05","4,46","15,89","0,48","0,20",,,"16,56",,"25,00","0,67","16,56","3.750,00","3.000,00",27/02/2020,HIP-FIJA,
SCOTIABANK,"4,02","4,43","36,96","1,12","0,46",,,"38,53",,"25,00","1,57","38,53","8.750,00","7.000,00",27/02/2020,HIP-FIJA,
BCHILE,"4,33","4,65","9,75","0,29","0,18",,,"10,22",,"25,00","0,47","10,22","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
BCHILE,"4,33","4,65","16,25","0,48","0,30",,,"17,03",,"25,00","0,78","17,03","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
BCHILE,"4,33","4,65","37,91","1,11","0,71",,,"39,73",,"25,00","1,82","39,73","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
BCI,"4,33","4,64","9,85","0,28","0,13",,,"10,26",,"25,00","0,41","10,26","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
BCI,"4,29","4,60","16,36","0,47","0,21",,,"17,04",,"25,00","0,68","17,04","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
BCI,"4,29","4,60","38,17","1,09","0,50",,,"39,75",,"25,00","1,59","39,75","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
BICE,"3,95",,"9,47","0,02","0,00",,,"9,49",,"25,00","0,02","9,49","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
BICE,"3,50",,"15,05","0,02","0,00",,,"15,07",,"25,00","0,02","15,07","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
BICE,"3,35",,"34,56","0,02","0,00",,,"34,58",,"25,00","0,02","34,58","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
ITAU,"3,47","3,89","8,98","0,31","0,12",,,"9,41",,"25,00","0,43","9,41","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
ITAU,"3,47","3,89","14,96","0,52","0,20",,,"15,68",,"25,00","0,72","15,68","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
ITAU,"3,47","3,89","34,91","1,22","0,48",,,"36,61",,"25,00","1,70","36,61","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT 0.8-1.3,"4,43","4,87","10,38","0,29","0,16",,,"10,83",,"25,00","0,45","10,83","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT 0.8-1.3,"4,43","4,87","17,30","0,48","0,26",,,"18,05",,"25,00","0,75","18,05","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT 0.8-1.3,"4,43","4,87","40,38","1,13","0,62",,,"42,12",,"25,00","1,74","42,12","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT>5,"3,49","3,95","9,45","0,29","0,16",,,"9,90",,"25,00","0,45","9,90","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT>5,"3,49","3,95","15,75","0,48","0,26",,,"16,50",,"25,00","0,75","16,50","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT>5,"3,49","3,95","36,75","1,13","0,62",,,"38,50",,"25,00","1,74","38,50","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT0-0.4,"4,43","4,87","10,38","0,29","0,16",,,"10,83",,"25,00","0,45","10,83","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT0-0.4,"4,43","4,87","17,30","0,48","0,26",,,"18,05",,"25,00","0,75","18,05","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT0-0.4,"4,43","4,87","40,38","1,13","0,62",,,"42,12",,"25,00","1,74","42,12","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT0.4-0.55,"4,43","4,87","10,38","0,29","0,16",,,"10,83",,"25,00","0,45","10,83","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT0.4-0.55,"4,43","4,87","17,30","0,48","0,26",,,"18,05",,"25,00","0,75","18,05","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT0.4-0.55,"4,43","4,87","40,38","1,13","0,62",,,"42,12",,"25,00","1,74","42,12","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT0.55-0.8,"4,43","4,87","10,38","0,29","0,16",,,"10,83",,"25,00","0,45","10,83","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT0.55-0.8,"4,43","4,87","17,30","0,48","0,26",,,"18,05",,"25,00","0,75","18,05","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT0.55-0.8,"4,43","4,87","40,38","1,13","0,62",,,"42,12",,"25,00","1,74","42,12","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT1.3-1.7,"4,21","4,65","10,16","0,29","0,16",,,"10,61",,"25,00","0,45","10,61","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT1.3-1.7,"4,21","4,65","16,93","0,48","0,26",,,"17,68",,"25,00","0,75","17,68","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT1.3-1.7,"4,21","4,65","39,51","1,13","0,62",,,"41,25",,"25,00","1,74","41,25","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT1.7-2.5,"3,91","4,36","9,86","0,29","0,16",,,"10,31",,"25,00","0,45","10,31","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT1.7-2.5,"3,91","4,36","16,43","0,48","0,26",,,"17,18",,"25,00","0,75","17,18","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT1.7-2.5,"3,91","4,36","38,35","1,13","0,62",,,"40,09",,"25,00","1,74","40,09","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SANT2.5-5,"3,67","4,12","9,62","0,29","0,16",,,"10,07",,"25,00","0,45","10,07","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SANT2.5-5,"3,67","4,12","16,04","0,48","0,26",,,"16,79",,"25,00","0,75","16,79","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SANT2.5-5,"3,67","4,12","37,43","1,13","0,62",,,"39,17",,"25,00","1,74","39,17","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
SCOTIABANK,"4,17","4,58","9,62","0,29","0,12",,,"10,02",,"25,00","0,40","10,02","2.250,00","1.800,00",16/03/2020,HIP-FIJA,
SCOTIABANK,"4,05","4,46","15,84","0,48","0,19",,,"16,51",,"25,00","0,67","16,51","3.750,00","3.000,00",16/03/2020,HIP-FIJA,
SCOTIABANK,"4,02","4,43","36,84","1,12","0,45",,,"38,41",,"25,00","1,57","38,41","8.750,00","7.000,00",16/03/2020,HIP-FIJA,
BCHILE,"4,33","4,65","9,75","0,29","0,18",,,"10,22",,"25,00","0,47","10,22","2.250,00","1.800,00",20/03/2020,HIP-FIJA,
BCHILE,"4,33","4,65","16,25","0,48","0,30",,,"17,03",,"25,00","0,78","17,03","3.750,00","3.000,00",20/03/2020,HIP-FIJA,
BCHILE,"4,33","4,65","37,91","1,11","0,71",,,"39,73",,"25,00","1,82","39,73","8.750,00","7.000,00",20/03/2020,HIP-FIJA,
BCI,"4,33","4,64","9,85","0,28","0,13",,,"10,26",,"25,00","0,41","10,26","2.250,00","1.800,00",20/03/2020,HIP-FIJA,
BCI,"4,29","4,60","16,36","0,47","0,21",,,"17,04",,"25,00","0,68","17,04","3.750,00","3.000,00",20/03/2020,HIP-FIJA,
BCI,"4,29","4,60","38,17","1,09","0,50",,,"39,75",,"25,00","1,59","39,75","8.750,00","7.000,00",20/03/2020,HIP-FIJA,
BICE,"3,95",,"9,47","0,02","0,00",,,"9,49",,"25,00","0,02","9,49","2.250,00","1.800,00",20/03/2020,HIP-FIJA,
BICE,"3,50",,"15,05","0,02","0,00",,,"15,07",,"25,00","0,02","15,07","3.750,00","3.000,00",20/03/2020,HIP-FIJA,
BICE,"3,35",,"34,56","0,02","0,00",,,"34,58",,"25,00","0,02","34,58","8.750,00","7.000,00",20/03/2020,HIP-FIJA,
ITAU,"3,47","3,89","8,98","0,31","0,12",,,"9,41",,"25,00","0,43","9,41","2.250,00","1.800,00",20/03/2020,HIP-FIJA,
ITAU,"3,47","3,89","14,96","0,52","0,20",,,"15,68",,"25,00","0,72","15,68","3.750,00","3.000,00",20/03/2020,HIP-FIJA,
ITAU,"3,47","3,89","34,91","1,22","0,48",,,"36,61",,"25,00","1,70","36,61","8.750,00","7.000,00",20/03/2020,HIP-FIJA,
SANT 0.8-1.3,"4,39","4,83","10,34","0,29","0,16",,,"10,79",,"25,00","0,45","10,79","2.250,00","1.800,00",20/03/2020,HIP-FIJA,
SANT 0.8-1.3,"4,39","4,83","17,24","0,48","0,26",,,"17,98",,"25,00","0,75","17,98","3.750,00","3.000,00",20/03/2020,HIP-FIJA,
SANT 0.8-1.3,"4,39","4,83","40,22","1,13","0,62",,,"41,96",,"25,00","1,74","41,96","8.750,00","7.000,00",20/03/2020,HIP-FIJA,
SANT>5,"3,80","4,25","9,75","0,29","0,16",,,"10,20",,"25,00","0,45","10,20","2.250,00","1.800,00",20/03/2020,HIP-FIJA,
SANT>5,"3,80","4,25","16,25","0,48","0,26",,,"17,00",,"25,00","0,75","17,00","3.750,00","3.000,00",20/03/2020,HIP-FIJA,
SANT>5,"3,80","4,25","37,92","1,13","0,62",,,"39,67",,"25,00","1,74","39,67","8.750,00","7.000,00",20/03/2020,HIP-FIJA,
SANT0-0.4,"4,39","4,83","10,34","0,29","0,16",,,"10,79",,"25,00","0,45","10,79","2.250,00","1.800,00",20/03/2020,HIP-FIJA,
